Version;Filename;LOC_Added;LOC_deleted;Set_size;Author
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java;15;4;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/ExprAnnotator.java;22;4;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/ExprNormalizer.java;10;3;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlan.java;21;235;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanPreprocessor.java;31;1;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java;32;17;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/logical/TableSubQueryNode.java;0;1;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/nameresolver/NameResolver.java;291;0;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/nameresolver/NameResolvingMode.java;80;0;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/nameresolver/ResolverByLegacy.java;126;0;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/nameresolver/ResolverByRels.java;38;0;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/nameresolver/ResolverByRelsAndSubExprs.java;42;0;25;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/nameresolver/ResolverBySubExprsAndRels.java;42;0;25;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/eval/TestEvalTreeUtil.java;3;1;25;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestCaseByCases.java;7;0;25;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestSelectQuery.java;27;0;25;Hyunsik Choi
3;tajo-storage/src/main/java/org/apache/tajo/storage/rcfile/RCFile.java;1;0;3;jinossy
3;tajo-storage/src/test/java/org/apache/tajo/storage/TestStorages.java;57;1;3;jinossy
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java;2;1;5;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/DistinctGroupbyHashAggregationExec.java;22;8;5;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestGroupByQuery.java;66;2;5;Hyunsik Choi
3;tajo-storage/src/main/java/org/apache/tajo/storage/v2/RCFile.java;0;5;5;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java;8;3;3;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinBroadcast.java;26;0;3;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/GlobalPlanner.java;8;5;3;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/planner/global/TestBroadcastJoinPlan.java;84;0;3;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashLeftOuterJoinExec.java;38;3;6;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/ProjectionPushDownRule.java;3;1;6;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java;8;0;6;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/ExecutionBlockCursor.java;124;7;6;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/MasterPlan.java;11;0;6;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/Query.java;14;1;6;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/SubQuery.java;12;10;6;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java;48;0;6;Hyunsik Choi
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/TableStats.java;1;8;3;Hyunsik Choi
3;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/statistics/TestTableStat.java;55;0;3;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/utils/SchemaUtil.java;18;2;11;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestCaseByCases.java;35;3;11;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestGroupByQuery.java;17;0;5;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/HelpCommand.java;48;10;3;Hyunsik Choi
3;tajo-common/src/main/java/org/apache/tajo/TajoConstants.java;1;1;3;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/ColPartitionStoreExec.java;8;1;5;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/QueryTestCaseBase.java;21;14;5;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestTablePartitions.java;9;1;5;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/master/querymaster/TestQueryUnitStatusUpdate.java;2;2;5;Hyunsik Choi
3;tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeFormat.java;5;0;3;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/function/TestDateTimeFunctions.java;2;0;3;Hyunsik Choi
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/ColumnStats.java;7;3;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/RangePartitionAlgorithm.java;1;1;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/utils/TupleUtil.java;60;10;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java;16;3;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/worker/Task.java;2;2;10;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestSortQuery.java;49;0;10;Hyunsik Choi
3;tajo-storage/src/main/java/org/apache/tajo/storage/RowStoreUtil.java;1;0;10;Hyunsik Choi
3;tajo-storage/src/main/java/org/apache/tajo/storage/TableStatistics.java;2;3;10;Hyunsik Choi
3;tajo-yarn-pullserver/src/main/java/org/apache/tajo/pullserver/TajoPullServerService.java;1;1;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/eval/AlgebraicUtil.java;1;0;2;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestSelectQuery.java;56;0;2;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java;9;2;3;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestUnionQuery.java;25;0;3;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/PartitionedTableRewriter.java;3;16;3;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinOnPartitionedTables.java;28;0;3;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java;13;0;2;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java;20;0;2;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/GlobalPlanner.java;34;5;4;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerResourceManager.java;2;1;4;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinBroadcast.java;40;0;4;Hyunsik Choi
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java;1;1;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/PlannerUtil.java;1;1;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/ProjectionPushDownRule.java;5;7;11;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java;21;0;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/eval/EvalTreeUtil.java;6;3;24;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/ExprAnnotator.java;1;1;24;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/ExprNormalizer.java;38;6;24;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlan.java;20;16;24;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java;2;5;24;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/logical/join/JoinGraph.java;23;2;24;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/ProjectionPushDownRule.java;87;21;24;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestCreateTable.java;1;1;24;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java;48;0;24;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalOptimizer.java;15;4;7;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/utils/test/ErrorInjectionRewriter.java;40;0;7;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryMasterTask.java;4;0;7;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/worker/TajoWorkerClientService.java;9;0;7;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/TajoTestingCluster.java;4;0;7;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestSelectQuery.java;44;2;7;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/enforce/Enforcer.java;2;0;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/ExecutionBlock.java;10;0;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/GlobalPlanner.java;144;13;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/MasterPlan.java;6;1;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/ProjectionPushDownRule.java;8;3;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/DefaultTaskScheduler.java;3;4;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryUnit.java;11;1;10;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java;51;40;10;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestUnionQuery.java;220;0;10;Hyunsik Choi
3;tajo-common/src/main/java/org/apache/tajo/datum/NullDatum.java;7;0;5;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/eval/CaseWhenEval.java;13;1;5;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/ExprAnnotator.java;11;3;5;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestCaseByCases.java;66;0;5;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/SeqScanExec.java;2;2;5;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/SubQuery.java;1;0;5;blrunner
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinBroadcast.java;28;8;5;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryMaster.java;2;2;5;jhkim
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryMasterTask.java;17;9;5;jhkim
3;tajo-core/src/test/java/org/apache/tajo/TajoTestingCluster.java;31;0;5;jhkim
3;tajo-core/src/test/java/org/apache/tajo/scheduler/TestFifoScheduler.java;23;24;5;jhkim
3;tajo-core/src/main/java/org/apache/tajo/worker/Task.java;3;5;3;jinossy
3;tajo-core/src/main/java/org/apache/tajo/worker/TaskRunnerHistory.java;3;2;3;jinossy
3;tajo-core/src/test/java/org/apache/tajo/engine/function/TestDateTimeFunctions.java;2;2;2;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/AvgDouble.java;6;1;7;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/AvgLong.java;6;5;7;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestGroupByQuery.java;35;0;7;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java;7;0;7;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlan.java;3;1;6;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/planner/global/TestBroadcastJoinPlan.java;2;2;6;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java;7;0;6;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/SimpleParser.java;1;0;3;Jihoon Son
3;tajo-client/src/main/java/org/apache/tajo/client/TajoDump.java;2;2;3;Jihoon Son
3;tajo-core/src/test/java/org/apache/tajo/engine/eval/TestSQLExpression.java;27;17;2;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/eval/EvalTreeUtil.java;28;0;13;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java;18;15;13;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/FilterPushDownRule.java;40;52;13;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestJoinQuery.java;21;0;13;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/PreLogicalPlanVerifier.java;24;3;7;blrunner
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestTablePartitions.java;82;1;7;blrunner
3;tajo-core/src/main/java/org/apache/tajo/engine/eval/FieldEval.java;6;1;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/builder/DistinctGroupbyBuilder.java;17;5;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/AggregationExec.java;5;1;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/DistinctGroupbyHashAggregationExec.java;51;11;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/DistinctGroupbySortAggregationExec.java;0;7;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/SortAggregateExec.java;0;1;11;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestGroupByQuery.java;4;0;11;Hyunsik Choi
3;tajo-storage/src/main/java/org/apache/tajo/storage/TupleComparator.java;19;1;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/worker/Task.java;5;1;2;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/jdbc/TajoResultSet.java;3;0;26;Hyunsik Choi
3;tajo-common/src/main/java/org/apache/tajo/conf/TajoConf.java;4;1;26;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/BasicLogicalPlanVisitor.java;1;1;26;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalOptimizer.java;4;1;26;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlan.java;6;0;26;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanPreprocessor.java;5;1;26;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java;2;2;26;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/logical/GroupbyNode.java;14;0;26;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/FilterPushDownRule.java;550;58;26;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestUnionQuery.java;53;0;26;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/ProjectionPushDownRule.java;12;6;4;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestGroupByQuery.java;3;2;4;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/function/builtin/SumInt.java;5;5;7;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestSelectQuery.java;22;0;7;Hyunsik Choi
3;tajo-common/src/main/java/org/apache/tajo/datum/DatumFactory.java;2;0;2;Jihoon Son
3;tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyClientBase.java;0;1;2;jinossy
3;tajo-client/src/main/java/org/apache/tajo/client/TajoAdmin.java;6;3;14;blrunner
3;tajo-client/src/main/java/org/apache/tajo/client/TajoClient.java;6;4;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/Query.java;5;1;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryUnit.java;10;1;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryUnitAttempt.java;10;3;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/SubQuery.java;11;3;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/rm/TajoRMContext.java;7;0;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerResourceManager.java;57;46;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/master/rm/Worker.java;5;1;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/webapp/QueryExecutorServlet.java;18;0;14;blrunner
3;tajo-core/src/main/java/org/apache/tajo/worker/Task.java;1;1;14;blrunner
3;tajo-core/src/test/java/org/apache/tajo/master/rm/TestTajoResourceManager.java;77;2;14;blrunner
3;tajo-catalog/tajo-catalog-drivers/tajo-hcatalog/src/main/java/org/apache/tajo/catalog/store/HCatalogStore.java;12;8;3;blrunner
3;tajo-catalog/tajo-catalog-drivers/tajo-hcatalog/src/test/java/org/apache/tajo/catalog/store/TestHCatalogStore.java;10;4;3;blrunner
3;tajo-client/src/main/java/org/apache/tajo/cli/ParsedResult.java;8;2;8;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/SimpleParser.java;151;28;8;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/TajoCli.java;3;3;8;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/jdbc/TajoResultSetBase.java;1;1;8;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/QueryTestCaseBase.java;4;4;8;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/cli/TestSimpleParser.java;106;14;8;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/eval/ExprTestBase.java;2;2;8;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/client/TajoClient.java;4;0;8;Hyunsik Choi
3;tajo-jdbc/src/main/java/org/apache/tajo/jdbc/TajoDatabaseMetaData.java;72;66;8;Hyunsik Choi
3;tajo-jdbc/src/main/java/org/apache/tajo/jdbc/TajoMetaDataResultSet.java;14;2;8;Hyunsik Choi
3;tajo-jdbc/src/main/java/org/apache/tajo/jdbc/TajoPreparedStatement.java;1;1;8;Hyunsik Choi
3;tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyClientBase.java;19;0;8;Hyunsik Choi
3;tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyServerBase.java;0;2;8;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/ConnectDatabaseCommand.java;1;1;21;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java;5;2;21;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/QueryTestCaseBase.java;1;1;21;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestInsertQuery.java;105;92;21;Hyunsik Choi
3;tajo-storage/src/main/java/org/apache/tajo/storage/parquet/ParquetScanner.java;1;2;21;Hyunsik Choi
3;tajo-storage/src/main/java/org/apache/tajo/storage/parquet/TajoReadSupport.java;1;15;21;Hyunsik Choi
3;tajo-storage/src/main/java/org/apache/tajo/storage/parquet/TajoWriteSupport.java;0;4;21;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/NamedExprsManager.java;1;1;5;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestSelectQuery.java;9;0;5;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/TajoCli.java;10;2;11;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/client/TajoClient.java;8;3;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java;22;17;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/EvalExprExec.java;15;7;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/StoreTableExec.java;3;4;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/GlobalEngine.java;130;17;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/Query.java;5;5;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryMasterTask.java;51;40;11;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/worker/TaskAttemptContext.java;10;8;11;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestInsertQuery.java;94;0;11;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/ConnectDatabaseCommand.java;6;5;6;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/DescTableCommand.java;4;2;6;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/TajoCli.java;2;0;6;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/cli/TestTajoCli.java;79;4;6;Hyunsik Choi
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableDesc.java;1;1;8;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/ConnectDatabaseCommand.java;1;1;8;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/DefaultTajoCliOutputFormatter.java;11;5;8;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/TajoCli.java;8;2;8;Hyunsik Choi
3;tajo-common/src/main/java/org/apache/tajo/conf/TajoConf.java;1;1;8;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/cli/TestTajoCli.java;75;3;8;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/PlannerUtil.java;3;2;4;blrunner
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/global/GlobalPlanner.java;2;1;4;blrunner
3;tajo-core/src/test/java/org/apache/tajo/master/TestGlobalPlanner.java;88;0;4;blrunner
3;tajo-core/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java;13;4;5;Hyunsik Choi
3;tajo-core/src/main/java/org/apache/tajo/master/GlobalEngine.java;1;1;5;Hyunsik Choi
3;tajo-core/src/test/java/org/apache/tajo/engine/query/TestInsertQuery.java;19;2;5;Hyunsik Choi
3;tajo-client/src/main/java/org/apache/tajo/cli/ExecExternalShellCommand.java;6;6;5;Jihoon Son
3;tajo-client/src/main/java/org/apache/tajo/cli/TajoCli.java;2;0;5;Jihoon Son
3;tajo-core/src/test/java/org/apache/tajo/cli/TestExecExternalShellCommand.java;1;3;5;Jihoon Son
3;tajo-rpc/src/test/java/org/apache/tajo/rpc/TestBlockingRpc.java;0;1;5;Jihoon Son
2;engine/src/main/java/nta/engine/AbstractQuery.java;45;0;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/LeafServer.java;10;10;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/NtaEngineMaster.java;33;12;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/Query.java;20;4;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/QueryIdFactory.java;9;53;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/QueryStepId.java;0;64;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/QueryUnitId.java;17;9;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/QueryUnitScheduler.java;31;48;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/ScheduleUnitId.java;24;20;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/SubQuery.java;17;7;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/cluster/QueryManager.java;71;212;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/cluster/WorkerListener.java;9;3;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/ipc/PingRequest.java;2;2;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/planner/global/GlobalOptimizer.java;9;10;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/planner/global/MockupQueryUnitScheduler.java;18;19;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/planner/global/QueryUnit.java;56;20;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/planner/global/ScheduleUnit.java;27;16;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/query/GlobalEngine.java;11;34;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/query/GlobalPlanner.java;261;92;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/query/InProgressStatus.java;47;0;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/query/PingRequestImpl.java;5;5;36;Hyunsik Choi
2;engine/src/main/java/nta/engine/query/TQueryUtil.java;92;0;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/TestLeafServer.java;25;15;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/TestNtaTestingUtility.java;4;1;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/TestQueryIdFactory.java;10;6;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/TestQueryUnitId.java;12;28;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/cluster/TestQueryManager.java;19;48;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/plan/global/TestGlobalQueryPlanner.java;32;31;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/planner/TestPhysicalPlanner.java;48;12;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/planner/global/TestGlobalQueryOptimizer.java;10;10;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/planner/physical/TestNLJoinExec.java;8;2;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/planner/physical/TestSortExec.java;4;1;36;Hyunsik Choi
2;engine/src/test/java/nta/engine/query/TestPingRequestImpl.java;13;7;36;Hyunsik Choi
2;engine/src/test/java/tajo/worker/dataserver/TestHttpDataServer.java;11;4;36;Hyunsik Choi
2;tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/RangePartitionAlgorithm.java;1;1;18;Jihoon Son
2;tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/utils/TupleUtil.java;8;5;18;Jihoon Son
2;tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java;3;1;18;Jihoon Son
2;tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/RangeRetrieverHandler.java;5;3;18;Jihoon Son
2;tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/physical/TestBSTIndexExec.java;0;5;18;Jihoon Son
